龍🐉直播中国,#genre#
CCTV10-科教,http://113.57.103.216:9000/tsfile/live/0010_1.m3u8
CCTV11-戏曲,http://113.57.103.216:9000/tsfile/live/0011_1.m3u8
CCTV12-社会与法,http://113.57.103.216:9000/tsfile/live/0012_1.m3u8
CCTV13-新闻,http://113.57.103.216:9000/tsfile/live/0013_1.m3u8
CCTV14-少儿,http://113.57.103.216:9000/tsfile/live/0014_1.m3u8
CCTV15-音乐,http://113.57.103.216:9000/tsfile/live/0015_1.m3u8

CCTV1-综合,http://113.15.187.9:8181/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://113.15.187.9:8181/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://113.15.187.9:8181/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://113.15.187.9:8181/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://113.15.187.9:8181/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育+,http://113.15.187.9:8181/tsfile/live/0005+_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://113.15.187.9:8181/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://113.15.187.9:8181/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://113.15.187.9:8181/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://113.15.187.9:8181/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://113.15.187.9:8181/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://113.15.187.9:8181/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://113.15.187.9:8181/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13-新闻,http://113.15.187.9:8181/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14-少儿,http://113.15.187.9:8181/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15-音乐,http://113.15.187.9:8181/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16-奥林匹克,http://113.15.187.9:8181/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17-农业农村,http://113.15.187.9:8181/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0




CCTV1,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel1/1300.m3u8
CCTV1,https://node1.olelive.com:6443/live/CCTV1HD/hls.m3u8
CCTV2,https://liveop.cctv.cn/hls/CCTV28bee868714f04ea2af79947bb9b46fc3H/playlist.m3u8
CCTV2,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel2/1300.m3u8
CCTV3,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel3/1300.m3u8
CCTV4,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel4/1300.m3u8
CCTV5,https://node1.olelive.com:6443/live/CCTV5HD/hls.m3u8
CCTV5+,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel13/1300.m3u8
CCTV6,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2013693901/timeshift.m3u8?delay=0&cdn=5202
CCTV6,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel6/1300.m3u8
CCTV7,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel7/1300.m3u8
CCTV8,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel8/1300.m3u8
CCTV9,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel9/1300.m3u8
CCTV9,https://node1.olelive.com:6443/live/CCTV9HD/hls.m3u8
CCTV10,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel10/1300.m3u8
CCTV12,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel12/1300.m3u8
CCTV-13,https://node1.olelive.com:6443/live/CCTV13HD/hls.m3u8
CGTN,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel14/1300.m3u8
CGTN,https://live.cgtn.com/1000/prog_index.m3u8
CGTN,https://news.cgtn.com/resource/live/english/cgtn-news.m3u8
CGTN纪录,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8
CGTN纪录,https://livedoc.cgtn.com/500d/prog_index.m3u8
CGTN俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN法语,https://livefr.cgtn.com/1000f/prog_index.m3u8
CGTN西语,https://livees.cgtn.com/1000e/prog_index.m3u8
CETV-1,http://hwylivehd.centv.cn/cetv1/ypd.m3u8
CETV-2,http://hwylivehd.centv.cn/cetv2/2020tsytk.m3u8
CETV-3,http://hwylivehd.centv.cn/cetv3/bjdm.m3u8
CETV-4,http://hwylivehd.centv.cn/cetv4/zjpd.m3u8


CCTV1,http://cdn.u55u.cn/migu.php?id=cctv1$咪咕代理 接口
CCTV2,http://cdn.u55u.cn/migu.php?id=cctv2$咪咕代理 接口
CCTV3,http://cdn.u55u.cn/migu.php?id=cctv3$咪咕代理 接口
CCTV4,http://cdn.u55u.cn/migu.php?id=cctv4$咪咕代理 接口
CCTV4欧洲,http://cdn.u55u.cn/migu.php?id=cctv4o$咪咕代理 接口
CCTV4美洲,http://cdn.u55u.cn/migu.php?id=cctv4a$咪咕代理 接口
CCTV5,http://cdn.u55u.cn/migu.php?id=cctv5$咪咕代理 接口
CCTV5+,http://cdn.u55u.cn/migu.php?id=cctv5p$咪咕代理 接口
CCTV6,http://cdn.u55u.cn/migu.php?id=cctv6$咪咕代理 接口
CCTV7,http://cdn.u55u.cn/migu.php?id=cctv7$咪咕代理 接口
CCTV8,http://cdn.u55u.cn/migu.php?id=cctv8$咪咕代理 接口
CCTV9,http://cdn.u55u.cn/migu.php?id=cctv9$咪咕代理 接口
CCTV10,http://cdn.u55u.cn/migu.php?id=cctv10$咪咕代理 接口
CCTV11,http://cdn.u55u.cn/migu.php?id=cctv11$咪咕代理 接口
CCTV12,http://cdn.u55u.cn/migu.php?id=cctv12$咪咕代理 接口
CCTV13,http://cdn.u55u.cn/migu.php?id=cctv13$咪咕代理 接口
CCTV14,http://cdn.u55u.cn/migu.php?id=cctv14$咪咕代理 接口
CCTV15,http://cdn.u55u.cn/migu.php?id=cctv15$咪咕代理 接口
CCTV17,http://cdn.u55u.cn/migu.php?id=cctv17$咪咕代理 接口
CCTV现之旅,http://cdn.u55u.cn/migu.php?id=fxzl$咪咕代理 接口
CCTV-老故事,http://cdn.u55u.cn/migu.php?id=lgs$咪咕代理 接口
CCTV中学生,http://cdn.u55u.cn/migu.php?id=zxs$咪咕代理 接口
CCTV西班牙语,http://cdn.u55u.cn/migu.php?id=cgtne$咪咕代理 接口
CCTV阿拉伯语,http://cdn.u55u.cn/migu.php?id=cgtna$咪咕代理 接口
CCTV法语,http://cdn.u55u.cn/migu.php?id=cgtnf$咪咕代理 接口
CCTV,http://cdn.u55u.cn/migu.php?id=cgtnr$咪咕代理 接口



CCTV1,http://113.98.122.166:9901/tsfile/live/1001_1.m3u8?key=txiptv
CCTV2,http://113.98.122.166:9901/tsfile/live/1002_1.m3u8?key=txiptv
CCTV3,http://113.98.122.166:9901/tsfile/live/1003_1.m3u8?key=txiptv
CCTV4,http://113.98.122.166:9901/tsfile/live/1004_1.m3u8?key=txiptv
CCTV5,http://113.98.122.166:9901/tsfile/live/1005_1.m3u8?key=txiptv
CCTV6,http://113.98.122.166:9901/tsfile/live/1006_1.m3u8?key=txiptv
CCTV7,http://113.98.122.166:9901/tsfile/live/1007_1.m3u8?key=txiptv
CCTV8,http://113.98.122.166:9901/tsfile/live/1008_1.m3u8?key=txiptv
CCTV9,http://113.98.122.166:9901/tsfile/live/1009_1.m3u8?key=txiptv
CCTV10,http://113.98.122.166:9901/tsfile/live/1010_1.m3u8?key=txiptv
CCTV11,http://113.98.122.166:9901/tsfile/live/1011_1.m3u8?key=txiptv
CCTV12,http://113.98.122.166:9901/tsfile/live/1012_1.m3u8?key=txiptv
CCTV13,http://113.98.122.166:9901/tsfile/live/1013_1.m3u8?key=txiptv
CCTV14,http://113.98.122.166:9901/tsfile/live/1014_1.m3u8?key=txiptv
CCTV15,http://113.98.122.166:9901/tsfile/live/1015_1.m3u8?key=txiptv
CCTV16,http://113.98.122.166:9901/tsfile/live/1016_1.m3u8?key=txiptv
CCTV17,http://113.98.122.166:9901/tsfile/live/1017_1.m3u8?key=txiptv



CCTV1,http://1b6467f415.iok.la:9931/tsfile/live/1020_1.m3u8
CCTV2,http://1b6467f415.iok.la:9931/tsfile/live/1021_1.m3u8
CCTV3,http://1b6467f415.iok.la:9931/tsfile/live/1022_1.m3u8
CCTV4,http://1b6467f415.iok.la:9931/tsfile/live/1023_1.m3u8
CCTV5,http://1b6467f415.iok.la:9931/tsfile/live/1024_1.m3u8
CCTV5+,http://1b6467f415.iok.la:9931/tsfile/live/1025_1.m3u8
CCTV6,http://1b6467f415.iok.la:9931/tsfile/live/1026_1.m3u8
CCTV7,http://1b6467f415.iok.la:9931/tsfile/live/1027_1.m3u8
CCTV8,http://1b6467f415.iok.la:9931/tsfile/live/1028_1.m3u8
CCTV9,http://1b6467f415.iok.la:9931/tsfile/live/1029_1.m3u8
CCTV10,http://1b6467f415.iok.la:9931/tsfile/live/1030_1.m3u8
CCTV11,http://1b6467f415.iok.la:9931/tsfile/live/1031_1.m3u8
CCTV12,http://1b6467f415.iok.la:9931/tsfile/live/1032_1.m3u8
CCTV13,http://1b6467f415.iok.la:9931/tsfile/live/1033_1.m3u8
CCTV14,http://1b6467f415.iok.la:9931/tsfile/live/1034_1.m3u8
CCTV-16,http://1b6467f415.iok.la:9931/tsfile/live/1094_1.m3u8
CCTV15,http://1b6467f415.iok.la:9931/tsfile/live/1035_1.m3u8
CCTV17,http://1b6467f415.iok.la:9931/tsfile/live/1130_1.m3u8



CCTV1,http://222.174.140.242:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV2,http://222.174.140.242:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV3,http://222.174.140.242:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV4,http://222.174.140.242:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV5,http://222.174.140.242:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV5+,http://222.174.140.242:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV6,http://222.174.140.242:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV7,http://222.174.140.242:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV8,http://222.174.140.242:9901/tsfile/live/0008_2.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV9,http://222.174.140.242:9901/tsfile/live/0009_2.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV10,http://222.174.140.242:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV11,http://222.174.140.242:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV12,http://222.174.140.242:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV13,http://221.1.210.106:8053/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0$山东菏泽 联通
CCTV14,http://222.174.140.242:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV15,http://222.174.140.242:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0$山东日照 电信
CCTV16,http://1.30.18.218:20080/hls/16/index.m3u8$内蒙古呼和浩特 联通
CCTV17,http://221.1.210.106:8053/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$山东菏泽 联通









龍🐉V4卫视一,#genre#

湖南卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel25/1300.m3u8
河南卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel78/1300.m3u8
安徽卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel23/1300.m3u8
北京卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel24/1300.m3u8
兵团卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel67/1300.m3u8
重庆卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel56/1300.m3u8
东方卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel26/1300.m3u8
东南卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel80/1300.m3u8
甘肃卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel57/1300.m3u8
广东卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel16/1300.m3u8
广西卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel59/1300.m3u8
贵州卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel30/2300.m3u8
海南卫视,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel62/2300.m3u8
河北卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel79/1300.m3u8
黑龙江卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel27/1300.m3u8
湖北卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel21/1300.m3u8
吉林卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel20/1300.m3u8
江苏卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel18/1300.m3u8
江西卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel22/1300.m3u8
辽宁卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel32/1300.m3u8
内蒙古卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel93/1300.m3u8
宁夏卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel69/1300.m3u8
青海卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel60/1300.m3u8
山东卫视,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel29/1300.m3u8
山西卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel54/1300.m3u8
陕西卫视,http://116.162.6.191/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel55/1300.m3u8
深圳卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel17/1300.m3u8
四川卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel31/1300.m3u8
天津卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel28/1300.m3u8
西藏卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel66/1300.m3u8
西藏卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel66/2300.m3u8
新疆卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel64/1300.m3u8
云南卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel61/1300.m3u8
浙江卫视,http://116.162.6.191/4309-txt.otvstream.otvcloud.com/otv/skcc/live/channel19/1300.m3u8


河北卫视,http://106.115.24.122:9999/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&down=1
北京卫视,http://106.115.24.122:9999/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&down=1
湖南卫视,http://106.115.24.122:9999/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&down=1
黑龙江卫视,http://106.115.24.122:9999/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&down=1
深圳卫视,http://106.115.24.122:9999/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&down=1
江苏卫视,http://106.115.24.122:9999/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&down=1
东方卫视,http://106.115.24.122:9999/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&down=1
浙江卫视,http://106.115.24.122:9999/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&down=1
天津卫视,http://106.115.24.122:9999/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&down=1
安徽卫视,http://106.115.24.122:9999/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&down=1
辽宁卫视,http://106.115.24.122:9999/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&down=1
山东卫视,http://106.115.24.122:9999/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&down=1
云南卫视,http://106.115.24.122:9999/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&down=1
河南卫视,http://106.115.24.122:9999/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&down=1
四川卫视,http://106.115.24.122:9999/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&down=1
江西卫视,http://106.115.24.122:9999/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&down=1
贵州卫视,http://106.115.24.122:9999/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&down=1
湖北卫视,http://106.115.24.122:9999/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&down=1
东方卫视,http://106.115.24.122:9999/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&down=1
重庆卫视,http://106.115.24.122:9999/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&down=1
东南卫视,http://106.115.24.122:9999/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&down=1
广东卫视,http://106.115.24.122:9999/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&down=1
广西卫视,http://106.115.24.122:9999/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&down=1
吉林卫视,http://106.115.24.122:9999/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&down=1
陕西卫视,http://106.115.24.122:9999/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&down=1
山西卫视,http://106.115.24.122:9999/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&down=1
内蒙古卫视,http://106.115.24.122:9999/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&down=1
青海卫视,http://106.115.24.122:9999/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&down=1
宁夏卫视,http://106.115.24.122:9999/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&down=1
西藏卫视,http://106.115.24.122:9999/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&down=1
新疆卫视,http://106.115.24.122:9999/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&down=1
甘肃卫视,http://106.115.24.122:9999/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&down=1




浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
东方卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel26/1300.m3u8
河南卫视4K-(2160p),http://219.156.54.228:9999/udp/225.1.4.254:1300
广东卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel16/1300.m3u8
江苏卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel18/1300.m3u8
深圳卫视,http://116.162.6.192/4403-txt.otvstream.otvcloud.com/otv/skcc/live/channel17/2300.m3u8
重庆卫视,https://sjlivecdn9.cbg.cn/202906282314/app_2/_definst_/ls_2.stream/chunklist.m3u8
山西卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true
兵团卫视,https://test5.btzx.com.cn/live/2023bt.stream/playlist.m3u8
三沙卫视,http://sunny2017.forver.one:4022/udp/239.21.2.9:5002
海南卫视,https://live3.hnntv.cn/srs/tv/lywsgq.m3u8
河南卫视,https://tv.cry33.com/hn.php?id=hnws
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=f1b16a3a3866dafecb94ec2bb4160e58#http://tv.pull.hebtv.com/jishi/weishipindao.flv?t=2510710360&k=689e494c226aa7038632a897aa3dbd27#rtmp://tv.pull.hebtv.com/jishi/weishipindao?t=2510710360&k=6cdf3c059a496f8c8375f86e1fb53346
山东卫视,http://livealone.iqilu.com/iqilu/sdtvhjOF03kn.m3u8
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8
甘肃卫视,https://hlss.gstv.com.cn/49048r/y3nga4.flv#rtmp://livein.gstv.com.cn/49048r/y3nga4
三沙卫视,https://live3.hnntv.cn/srs/tv/ssws.m3u8
厦门卫视,http://61.54.14.232:9801/tsfile/live/1046_1.m3u8
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
西藏卫视,https://tv.cry33.com/xizang.php?id=0#http://php.jdshipin.com:8880/xztv.php?id=ws
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://stream.qhbtv.com/adws/sd/live.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8#http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
凤凰中文,http://113.64.145.132:8081/hls/37/index.m3u8
凤凰资讯,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226320/index.m3u8
凤凰资讯,http://113.64.145.229:8081/hls/36/index.m3u8
凤凰资讯,http://php.jdshipin.com:8880/jydx.php?id=36
凤凰香港,http://113.64.145.132:8081/hls/38/index.m3u8
重温经典[5m768*576],http://117.114.153.25:8180/TV00000000000000000007@HHZT?$京移5M576
星空卫视[3M1024*576],http://117.114.153.25:8180/TV00000000000000000071@HHZT
吉林卫视,http://27.40.16.70:8114/GD_CUCC/G_JILIN-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
吉林卫视,http://rihou.cc:55/lib/migu.php?id=jlws$咪咕代理 接口
陕西卫视,http://27.40.16.70:8114/GD_CUCC/G_SHANXI-HQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
陕西卫视,http://rihou.cc:55/lib/migu.php?id=sxws$咪咕代理 接口
东方卫视,http://27.40.16.70:8114/GD_CUCC/G_DONGFANG-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
东方卫视,http://rihou.cc:55/lib/migu.php?id=dfws$咪咕代理 接口
青海卫视,http://27.40.16.70:8114/GD_CUCC/G_QINGHAI.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
青海卫视,http://rihou.cc:55/lib/migu.php?id=qhws$咪咕代理 接口
湖北卫视,http://27.40.16.70:8114/GD_CUCC/G_HUBEI-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
湖北卫视,http://rihou.cc:55/lib/migu.php?id=hubws$咪咕代理 接口
江西卫视,http://27.40.16.70:8114/GD_CUCC/G_JIANGXI-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
江西卫视,http://rihou.cc:55/lib/migu.php?id=jxws$咪咕代理 接口
江苏卫视,http://27.40.16.70:8114/GD_CUCC/G_JIANGSU-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
江苏卫视,http://rihou.cc:55/lib/migu.php?id=jsws$咪咕代理 接口
大湾区卫视,http://27.40.16.70:8114/GD_CUCC/G_NANFANG.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
大湾区卫视,http://rihou.cc:55/lib/migu.php?id=dwqws$咪咕代理 接口
海南卫视,http://27.40.16.70:8114/GD_CUCC/G_HAINAN-HQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
海南卫视,http://rihou.cc:55/lib/migu.php?id=hinws$咪咕代理 接口
河北卫视,http://27.40.16.70:8114/GD_CUCC/G_HEBEI-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
河北卫视,http://victoryblackcat.dscloud.me:8888/rtp/239.253.92.154:6011$河北联通 组播
湖南卫视,http://27.40.16.70:8114/GD_CUCC/G_HUNAN-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
湖南卫视,http://victoryblackcat.dscloud.me:8888/rtp/239.253.92.84:8015$河北联通 组播
浙江卫视,http://27.40.16.70:8114/GD_CUCC/G_ZHEJIANG-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
浙江卫视,http://victoryblackcat.dscloud.me:8888/rtp/239.253.92.90:8020$河北联通 组播
北京卫视,http://27.40.16.70:8114/GD_CUCC/G_BEIJING-CQ.m3u8?Provider_id=&Pcontent_id=&FvSeid=ace
